,author,content,title
1085,ننداره,"
 پېښور						    پېښورــ دکب ۱۳ مه ۱۳۸۳دپاکستان اولس مشرجنرال پرويزمشرف نوښارکې دپيپلزپارټۍ اومسلم ليګ دسيوري لاندې دپښتون اولس يوې سترې غونډې ته په خپله وینا کې وويل - داسلام په نامه سياست کوونکوګرده نړۍ کې اسلام اباداوپاکستان بدنام کړيدي اوزیاته یې کړه چې اوس دبدل شووحالاتوله امله ټوله نړۍ کښی داسلام اصل تشخيص روښانه کولولپاره به هيوادکې دسخت دريزوډلوله منځه وړل غواړي اوددي په ځای مترقي اوميانه روي قشرونوته وده ورکول ضروري وي نوپښتانه وروڼه چې تل په اسلام مين خلک دي بايدپه سرحدکې په جدې توګه داسلام په نامه دهرډول ناجايزه فعاليتونواوتبليغاتومخه ونيسي -  ",جوما تونو اومدرسو نه بایدمنفي ا ستفاده ونه شي :پروېز مشرف
1086,غرزی خواخوږی اسلام اباد,"
 
و ښاغلي عبدالجبار نعيمي ته د مبارکې پيغام
 
د افغانستان اسلامي جمهوريت د جمهور رئيس د فرمان له مخي پخواني سفارتکار، په لويه جرګه کې د خلګو ټاکل سوي وکيل او په پاکستان کې د ښاغلي حامد کرزي د انتخاباتي کمپاين مشر، ښاغلي عبدالجبار نعيمي د ارواښاد حاجي محمد نعيم زوي د افغانستان د وردګ ولايت د والي په توګه مقرر سو.
ښاغلي عبدالجبار نعيمي د پاکستان په مرکز اسلام آباد کې د افغانستان د لوي سفير د دوهم سکرتر دنده تر سره کول چي و افغان کډوالو سره يې ډيري مرستي کړي او افغان کډوال ډيري ښي خاطري ځيني لري.
وروسته د اساسي قانون په په لويه جرګه کې نوموړي د خپلي ښي روئي او و خلګو ته د ځانګړي پاملرني له مخي د کندهار د ولايت د پنجوائي ولسوالي وکيل په توګه بي له مقابلي وټاکل سو.
            د ٢٠٠٤ ز کال په ټولټاکنه کې نوموړي په پاکستان کې د ښاغلي حامد کرزي د انتخاباتي کمپاين مشر په توګه وګمارل سو چي نوموړي کمپاين په ډيره اعلي توګه مخ ته يووړ.
په اسلام آباد پاکستان کې ميشته کډوال او د افغانستان ټول ولس ده څخه د وطن د آبادي او سوکالي لپاره د ښه خدمت هيله لري.
په پاي کې د خواخوږي ادبي او کلتوري ټولني ټول غړي ده ته خپل د زړه له کومي مبارکي وړاندي کوي او د لوي څښتن تعالي له درباره د ده برياليتوب غوښتونکي دي.
 
 
په درنښت،
د خواخوږي ادبي او کلتوري ټولني مطبوعاتي څانګه
  ",د خواخوږي ادبي او کلتوري ټولني دمبارکۍ پيغام
1087,پوهنوال رسول باوري,"
پوهنوال رسول باوري - هالنډ
 
دوې درې اونۍ وړاندي  مي د خپل يوه ګران دوست ښاغلي  ( مولانا ) عبدالباري دينار خيل صاحب سره د خپل منځي مجلس د دود په ډول پر دو درو کتابونو او د هغو پر ښاغلو ليکوالو خبري کولې ، چي  يو لنډ بحث  مو د هيواد نامتو ليکوال ښاغلي محمد ولي ځلمي  پر هغه کتاب هم وکې چي په هغه کي يې د زيارتونو پيژندنه کړيده ، په هيواد کي د زيارتونو او متبرکه ځايونو په هکله مو خبري زياتي وکړې او په دې لړ کي د خواجه حسن ميوندي  زيارت  هم را ياد سو او  خپل تر منځ  مو د دې زيارت په اړه نوي او زاړه مالومات يو او بل ته سره وويل ، او په دې تکل چي د دې  مبارکو زيارتونو او تاريخي ځايونو  د ساتني او پالني لپاره به د خپرونو يوه داسي لړۍ پيل کړو چي د هيواد واکمن  د دې وياړنو د ساتني مسوليت ته متوجه او په دې برخه کي  اړين ګامونه واخلي . 
له بده مرغه موږ لا خپل دا تکل  نه دۍ پلۍ کړي چي د يوه زړه بږنيونکي خبر په لوستلو هک حيران  سوم  او د دې حيرانتيا سره سم هم د يويخوا  درد من سوم او له بلي خوا مي  يوه  خواشيني ګيله په ذهن کي داسي را تاو سوه ها د چا خبره چي له سږمو مي دود ولاړسو .    
د خواجه حسن ميوندي د زيارت څخه د دريو تاريخي دروازو د ورکيدلو او ترېتم کيدلو خبر مي  په بينوا ويب پاڼه کي ولوست ډير غمجن سوم ، داسي   ويرجن سوم لکه هر افغان کلتور پال او هيواد پال  چي د داسي خبر په اوريدلو او لوستلو خوابدۍ کيږي . خبر مي  څو واري  ولوست او داسي راته بريښيده لکه زه چي داخبر په دقت او پاملرني نه لولم بيا بيا مي ولوست خو هم هاغه خبروو چي لومړۍ مي و لوست ، په پای کي  وپوهيدم چي هوزموږ د هيواد د تاريخ  په منځنيو پيړيو کي  د نامتو او وياړلي سياست وال مرحوم خواجه حسن ميوندي ( رح ) د زيارت دروازو ته هم  هغه ناولي  او کرغيړن لاسونه  ورسيدل چي لا پخوا يې زموږ د هيواد لرغونو او تاريخي شتمنيو او وياړنو د لوټولو او ورانولو چاري تر سره کړي وې  او لا نور هم په دې ناروا بوخت دي .
 
زما باور دادی چي په دې خبر او دې ته ورته نورو خبرونو په اوريدلوبه ټول هغه هيوادوال زړه شيني کيږي چي د خپل هيواد او خپل  هيواد دوياړنو سره مينه لري . د دې ډول خبرونو د اوريدلو درد او دريغ له دې اړخه زيات دی چي د هيواد په واکمنه اداره  کي د اطلاعاتو او کلتور  وزارت شته چي  يوه بنسټيزه دنده يې په هيواد کي د لرغونو ،تاريخي ، کلتوري  او متبرکه ځايونو ساتنه ، پالنه او پراختيا ده ، خو داسي بريښي چي د دې وزارت  لوړ پوړي چارواکي د پښتو څخه نورو ژبو ته د لوحو او سر ليکونو د اړولو په کار دومره بوخت دي چي خپل بنسټيزه دنده يې هيره کړيده . او په دې ډول يې هغو کرغيړن  لاسونو ته   د ملګرتوب تر بريده  زمينه برابره کړې ،چي د هيواد وياړني بهر ته په زړه بږ نيونکي ډول  وړي  .
 د هيوادوالو هيله داده چي دافغانستان  اسلامي دولت ښاغلی  مشر د خپلي کابينې يو شمير هغه غړي  چي خپل واک د ملي ګټو لپاره نه کاروي  ، هغوی خپلو بنسټيزو دندو ته ور وګرځوي چي له يوې خوا به يې د بې ګټو او پارونکو  کړو وړو مخه نيول شوې وې او له بلي خوا به يې د ملي روحيې پر بنسټ خپلو دندو د تر سره کولو لپاره ورسره  توان و کارول سي .
 
زړه شيني ګيله مي د خپلو خلکو او اولسونو څخه ده . زموږ دميړني اولس او زموږ د هيواد خلکو يوه ستره مميزه خو دا ده چي  په پوره ميړانه او سپيڅلتوب خپله حجره او هديره ساتي ، او هيڅکله د خپل وياړ او سرلوړۍ نښه ورکيدو او ورانيدو ته نه پريږدي . او په ځانګړي توګه دا ګيله د زړور سياستوال  سلا کار وزيرښاغلي ګل اغا شير زي او فرهنګي شخصيت ښاغلي عبدالمجيد بابي څخه کيږي   چي دا غيرتي او ميړني خلک ولي په خپل اولسي توان د هغو ناوړو کسانو مخه نه نيسي چي زموږ  د غيرتي نيکه ګانو هديره او  زيارت ورانوي ، زموږ وياړ په بهرنيانو پلوري اود هيواد تاريخي او کلتوري شتمني په قاچاق وړي . تاسو  کولای سئ چي په خپل غښتلي غبرګون سره  داډول ناوړه لاسونه  لنډ کړئ . که غل وي مخه يې ونيسي او که ځواکمن او چار واکۍ وي رسوا  او ذليل يې کړئ . 
په درنښت
",يو درد او يوه زړه شينې ګيله 
1088,محمود نظري,"


دخوشالۍ هنګا
وايي يو ستړی ستومانه او ﻻلهانده پرديس چې لکه سودا يې خپلې ګوتې شميرلې د ستومانه خره پسی چې په خولو کې لوند خېښت او لکه دی سا يې په اوږو شړله روان وو.
 په لاری کې  يو ځوان ترې وپوښتل:
 څه دی بار کړی دی ؟  
 پرديس ورته وويل:                                        
 يوې خوا ته سره زر او بلي خوا ته ډبری دي!
 ځوان ورته وويل:
 که زما منې ډبری وغورځوه سره زر د خورجين دواړو خواوته واچوه خر او ته به دواړه سپک او هوسا شی.
 پرديس هم ژر ژر  ډبری وغورځولې د خورجين دواړو خواته يې سره زر واچوله. له ده نه يې ډير خره ته خوند ورکړ او د خوشالۍ يوه لوړه هنګا يۍ وکړه
 خر يې سپک او دی هم پر خره سپور شو. په لاره کي چورت ورولويد چې هغه ځوان چې دومره پوهيږی نو هغه به څومره سره زر لری!

شا ته يې وکتل هغه ته يې نارې کړل:

هو ځوانه! ته څومره سره زر لری؟
 هغه سر وښوراوه او ويې ويل:
 زه سره زر نه لرم!
 ده ور نارې کړه چې سره زر نه لری نو ولاکه په هيڅ پوهيږې!
 په ډيره غوسه له خره تا شو بيرته يې سره زر د خورجين يوې خوا ته او ډبری يې بلی خوا ته واچولي،  د ګوتو په شميرلو شو او د خره پسې شو.
 په بل کلي کي يو سپين ږيری ترې وپوښتل:
 څه دی بار کړی دی سرګردانه پرديسه!
 پرديس ورته وويل: 
 يوې خواته سره زر او بلي خوا ته ډبری دي!
 سپين ږيری ورته وويل: 
 که زما منې زر وغورځوه!
 پرديس هم  ژر ژر سره زر وغورځوله  له خوښۍ يې خر په کته کې نه ځايده نو د خوشالۍ يې يوه لوړه هنګا وکړه  اوپه ډګاډګ شو.
  دپرديس په زړه کي بيا سودا شوه چې دا بابا به بيا څومره سره زر لري!
 نو سړي ته يې له ليری نه ناری کړه:
 هو بابا! ته څومره سره زر لری؟ 
 هغه ورته نارې کړه:
 زه هيڅ سره زر نه لرم!
 پرديس ور نارې کړه:         
چې سره زر نه لری نوته هم ولاکه په څه پوهيږی ؟
 او بيرته په نهيلۍسره يې خپل زر راټول د خورجين يوی خوا ته يې زراو بلي خوا ته يې ډبری واچولې او روان شو
 په بل کلي کې يوپوخ جهان ديده سړی ترې وپوښتل:

څه دی بار کړی دي؟

ده ورته وويل:

سره زر يوې خوا ته او ډبري بلی خوا ته!
 هغه ورته وويل:
 سره زر لاندی کړه او پر سر يې ډبري ورواچوه. 

پرديس هم ژر خورجين خالی کړ سره زر يې ﻻندی کړه او پر سر يې ډبري واچولی او روان شو

خو بيايې سودا شوه چې دا پوه سړی به څومره سره زر لری نو يې مخ ور وګرځوی او ورته يې وويل:

هو پوه سړيه! ته به څومره سره زر لری؟
 هغه ورته وويل:
 زه سره زر نه لرم!
  پرديس ور نارې کړه:

 چې سره زر نه لری نوته هم ولاکه په څه پوهيږی ؟
 د ځان سره  يې  په غوم غوم وويل :عجبه د نا پوهانو دنيا ده يو ﻻ نه پوهيږی!
 غوښتل يې ډبري وغورځوی خو غله پر راغله دی يې وتړی  خورجين يی وليد په هغه کي ډبري وې هغه يې له خره ايسته کړ او خر يې چې خوشاله بريښيدی کش کړخره پرديس ته وکتل د خوشالۍ يوه هنګا يې وکړه  اوپه ډګاډګ دغلو سره وﻻړ 

پرديس د خورجين په ليدو خوشاله شواو له ځان سره يې وويل:
 په بی زرو والاوو کې هم يو يو پوه پيدا کيږی!
ځان يې خلاص او  خورجين يې پر شا کړ او له ځان سره لګيا وو
 هغه پوه وو، هغه پوه وو.....
 چې څو قدمه وﻻړ ستړی شو او خولې پرې راماتی شوی ورو يې له ځانه سره وويل:
 هغه ځوان څه ويل! په چورت کې شو
 هو هغه ويل ډبري وغورځوه نو ډبرو غورځول يې پيل کړه او د هري ډبري سره يی ويل: هغه ويل ډبري وغورځوه، هغه ويل ډبري وغورځوه... 

ډبري خلاصي  شوی او ﻻس يې د سرو زرو په خښته ولګيد لکه برق چې نيولۍ وی وريږديدی     
د خره د خوښۍ هنګا يې تر غوږ شوه شاوخوا يې وکتل او د ده له خولې هم يوه د نهېلۍ سانده ووته:
  يا قربان! کاشکي راسره  خر وای چې وړي يې دا سره زر وای، وای وای!!!! 
  له ځان سره يې پوس پوسي وو",دخوشالۍ هنګا
1089,,"
١٣ د کب ١٣٨٣ 
 
په افغانستان کې په لومړي ځل يوه ښځه  د والۍ په توګه ټاکل شوي ده.
 
مېرمن حبېبه سرابي چې د افغانستان  په موقتي اداره کې يې د ښځو د وزارت دنده په غاړه وه ، د باميان ولايت د مشرې په توګه ټاکل شوي.
 
 
  ",په افغانستان کې په لومړي ځل يوه ښځه  والۍ وټاکل شوه 
1090,,"
",
1091,غلام ولي نوري - کابل,"
غلام ولي نوري - کابل
 
په دې وروستيو ورځو کي مي دافغانستان هغو سيمو ته سفر درلود په کومو کي چي واورو اويخنيو د نورو په نسبت ډير وګړي ځپلي دي . 
سفر مي په زړه پوري وو ، خو کله چي مي ليدل چي د افغانستان دولت ، خيريه موسسو او د ملګرو ملتونو ادارو تر اوسه پوري هغو سيمو ته خپلي مرستي نه وې رسولې ، اوسېدونکي يې له سختو ستونزو سره مخامخ وو . زه به د بېلګي او ثبوت لپاره ځيني انځورونه چي له مځکي او هوا مي اخستي دي در وليږم . 
 
په نوموړو سيمو کي ماشومان په ناروغيو اخته شوي دي ، ميندي اوپلرونه بې وسه دي ، روغتيايي مرستي نه دي رسيدلي ، او خلک د څښلو د پاکو اوبواو خوړو د ستونزو سره لاس او ګرېوان دي .
هلته د کليو او ښارونو تر منځ ډيري لاري اوس هم بندي دي . روغتيايي کلينيکونه يا بند دي ، يا روغتيايي سامان الات او دارو درمل نه لري چي ناروغانو ته يې ورکړي . کوم څه چي ما ليدلي دي د ليکلو نه دي ، د زابل ، هلمند او ارزګان په زيات شمير هغو سيمو کي چي ما وليدل ډيرو خوراکي ، روغتيايي او د سړې هوا او يخنۍ څخه دمخنيوي لپاره مرستو ته اړتيا شته . خو له بده بختانه يو شمير سيمو ته تر اوسه په لږه اندازه مرستي هم نه دي رسيدلې . 
کله چي د ارزګان ولايت د يخدان سيمي ته ورسېدلو د هغې سيمي  درې سپين ږيري اوسيدونکي موږ ته راغلل ، او په ژړا ژړا يې له موږ څخه د مرستي او همکارۍ غوښتنه کوله ، او د يخدان د سيمي د ولسوال / قومندان   (( تور )) څخه يې سر ټکاوه چي ددوی ږغ يې تر دولتي او صحي چارواکو نه دی رسولی ، او ورسره يې هيڅ ډول مرسته نه ده کړې . 
دا لنډ څه مي د هغو دريو ولايتونو په  اړه وليکل کوم چي زه ورڅخه راستون شوی يم . 
زه له دې دريو ولايتونو د اوسيدونکو دستونزو له ليدلو څخه وروسته  د هغو ولايتونو او ولسواليو داوسېدونکو په اړه  چي ورته تګ اوس هم ستونزمن دی ، سخت اندېښمن يم . 
د افغانستان ولسمشر دي خيريه موسسو ته بلنه ورکړي چي يخنۍ ځپلو سيمو ته خوراکي او د تودېدلو سامان الات ورسوي   او د عامي روغتيا وزارت دي په دې اړه ژر تر ژره د روغتيايي  مرستو ليږلو لاري چاري وسنجوي  . 
ځکه زاړه وګړي له يخه مري اوتنکي ماشومان له توري ټوخلي ( سينه بغل ) له ناروغيو . 



دزابل ولايت ليري پرتې سيمي

دارزګان ولايت غرنۍ سيمي 

دارزګان ولايت په ځينو سيمو کي سېلونه راتلونکي دي

دهلمند د رود پر غاړه يو شمير باغونه او د کرهني ځمکي
 
  ",دزابل ، هلمند او ارزګان سفر 
1092,,"
سهيم اکبر – کندهار
 
يو ١٠  لس کلن ماشوم  نقيب الله د بسم الله زوی چي د کندهار ښار د لويي ويالي اوسېدونکی و ، د نامالومو وسله والو کسانو له خوا د روان کال د فبروري د مياشتي پر اووه ويشتمه نېټۀ وتښتول شو ، دوهمه ورځ ( د مارچ دمياشتي لومړۍ نېتۀ ) يې پلار د خپل زوی يوه پرې شوې ګوته ترلاسه کړه . 
 
د ګوتي د ترلاسه کېدلو سره سم د بسم الله څخه  د هغه د زوی په بدل کښي د لسو زرو امريکايي ډالرو غوښتنه شوې وه ، خو ښاغلي بسم الله وايي چي ده لس زره ډالره نه درلودې . 
 
پرون د مارچ دمياشتي پر درېيمه نېټۀ د لس کلن نقيب الله مړی کندهار د ارغنداب په سيمه کښي وموندل شو .
د نقيب الله د تښتولو په اړه د پوليسو ماموريت ته خبر ورکړل شوی و ، خو هغوی تر اوسه په دې تور څوک نه دي نيولي . 
 
په کندهار کښي لنډه موده مخکي دې ته ورته يوه بله پېښه هم شوې وه ، هغه ځل ماشوم د کندهار ښار د ددوهمي ناحيې د امام ابوحنيفه مدرسې له مخ څخه په رڼا ورځ تښتول شوی وو ، او دپلار څخه يې پنځلس زره ډالره غوښتل شوي وو ، خو تر ورکړل شوي مودې مخکي دماشوم مړی وموندل شو .
د کندهار ځيني ښاريان فکر کوي چي په دا ډول پيښو کښي سيمه ايز پوليس لاس لري  ،  د وژل شويو ماشومانو کورنۍ تور لګوي چي پوليسو په دې اړه خپله دنده په ښه توګه نه د  تر سره کړې .
  ",هغوی وايي : يا پيسې غواړو يا ماشومان وژنو
1093,ميرزاعلم حميدي - هالنډ,"
 غورچاڼ او ژباړه  : مېرزاعلم حميدي - هالنډ",څو سياسي خبرې ....   ( سياسي هنر )
1094,,"
 
پرېشانه ولولې
 
دښاغلي خيال محمد کټوازي د شعري ټولګي نوم دی چي په دې وروستيو کي په کابل کښي د ميوند کتاب خپرولو موسسې له خوا په ١٥٠ مخونو کښي چاپ شوی دی . 
ښاغلي کټوازي د کتاب په  يادونه کښي وايي چي په دې کتاب کښي يې ځيني هغه شعرونه هم شته کوم چي ددوی په مخکنۍ شعري ټولګه ( د رڼا بهير ) کښي چاپ شوي وو  ، د رڼا بهير د اوس نه ديارلس کاله پخوا له چاپه راوتلی و . 
ښاغلی کټوازی بل ځای ليکي چي ددې کتاب ( پرېشانه لولې ) ډير شعرونه يې په زندان کښي ليکلي دي .
نوموړي په افغانستان کي بېلابېلي دولتي دندي تر سره کړې دې چي له هغوی نه يې د بېلګي په توګه په ١٣٥٨ لمريز کال کي د اطلاعات او کلتور د وزير په توګه  ټاکنه يادولای شو . 
ښاغلی کټوازی د ١٣٥٨ لمريز کال د جدي پر شپږمه د شوروي اتحاد د يرغل سره سم د اطلاعات او کلتور د وزارت له دندي ګوښه او د شوروي اتحاد د يرغلګرو تر وتلو پوري په زنداني کړای شو .
نوموړی اوس په هالنډ کي اوسيږي .
 
پرېشانه ولولې په دې شعر سره پيل کيږي : 
 
               قرباني 
په غبرګو زولنو کې د اختيار سره درځم
ستا غيږې ته مرګيه له ايثار سره درځم
 
نوبت ته دې ولاړ يمه د نېل حريصه روده 
لږ صبر راته وکړه له سينګار سره درځم 
 
زما د زړه له کومې د منصور اروا ته وايه
مزار ته دې په غاړه کې له دار سره درځم 
 
دحق ادا کول خو قرباني د ځوانۍ غواړي 
ارمانه صدقې ته له مزار سره درځم
 
پيرو ، د پروانې ته د اورونو لوبه څه ده 
د ميني ازمويښت ته له انګار سره درځم 
 
خزان مې په ګلزار د ارزوګانو باندي راغی
فرياد ته به ماتمه له بهار سره درځم 
 
پيالې مي پورته کړي د وطن د عشق له ميو 
د سر په پيمانه کي له خمار سره درځم 
 
ستا توره او قلم مي مشالونه د سفر دي 
دربار ته دي خوشاله له ټينګار سره درځم 
 
( کامران دې وي وطن او ککرۍ دې زما نظر ) 
دننګ د بيړۍ نوحه له تلوار سره درځم 
 
د زړه د وينو رنګ  مي د سينې ټپونه سپړي 
يو ګل د پسرلي يم له پرهار سره درځم 
 
د (خيال ) په تصور کي د وطن د الهام ناوې 
سلام ته دې د عشق له افتخار سره درځم 
 

  ",پرېشانه ولولې
1095,,"
 
هجرت هنري سينمايي فلم د اتريش په پلازمېنه ويانا کښي نندارې ته وړاندي کيږي 
د مارچ اتمه د ښځو نړېواله ورځ

د ښځو نړېواله ورځ دې ټولو خوېندو او مېندو ته مبارک وي.
د افغانستان د ښځو او ماشومانو د حقوقو د ملاتړ ټولنه (GURAF) دا ورځ د شعر ، ادب او موسيقۍ په څپو کې او د خپلو فعاليتونو په هکله معلومات د Power Point Presentation د لارې په وړاندې کولو لمانځي.
ټولو هېوادوالو ته د زړه له کومې بلنه ورکول کيږي .  هيله ده چې په خپل ګډون سره دې غونډې ته نوره ښکلا هم وروبخښي . 
د يادونې وړ ده چې هېوادوال د سېنمايي فلم (( هجرت )) د وين د ښار د لومړۍ نندارې ټکټونه هم د همدې غونډې په پېل او پای کې ترلاسه کولی شي . په همدې غونډې کې به راغلي ملګري د ( هجرت ) فلم يو څو لنډې صحنې وويني  او په سبا د مارچ په ١٣ د مازديګر په ٥ بجو  به وين ميشتي افغانان د لومړي ځل لپاره سينمايي فلم ( هجرت ) په بشپړه توګه په همدغه ښکلي تالار کې ننداره کړي .
له ياده دې وتې نه وي چې ( هجرت ) د ښځو د نړېوالې ورځې په وياړ  په لومړي ځل په اتريش کې نندارې ته وړاندې کيږي . 
 نېټه : د مارچ ١٢ د شنبې ورځوخت : د مازديګر ٤:٣٠ بجې پته :Heiligenstaedter strasse 1551190 Wienتم ځای : D Strassenbahn aw Ya 38 A Bus Grinzinger Strasse   ",هجرت په اتريش کي
1096,ميرزا علم حميدي - هالنډ,"

 غورچاڼ او ژباړه  : مېرزاعلم حميدي - هالنډ",څو سياسي خبرې او دافغانستان ودانول ( سياسي نظام )
1097,ولي شا طبيب - کندهار,"
ليکنه : ولي شا طبيب کندهار
انځورټاکنه : عبدالله احــســان


د جنرال دوستم ټاکني ته کتنه
جنرال عبدالرشيد دوستم چي دشمال دازبک مليشه قوماندان دی د۲۷ کالو راهيسي ديوه جګړه مار په ډول دافغانستان په سياسي اوضاع کښي کله په يو ډول او کله په بل ډول ښکاره سويدی . 
په دې وروستيو کي د ولسمشر حامد کرزي له خوا د يوه فرمان په ترڅ کښي د درستيزوال په توګه د دوستم  د ټاکني خبر په هيواد کي دننه او بهر د ډيرو افغانانو اندېښنې زياتي کړي دي .
 
د جنرال دوستم پر ټاکلو او ددې پرېکړي تر شا ځينو موخو او لاسته راوړنو به وږغيږو :
 
په ښکاره  خو داسي فکر کيږي چه جنرال دستم يو ټوپک سالار دی ، ډير ځله دبشر دحقوقو څخه په تيري تورن دی او دډيرو بې ګناه انسانانو په وينو يي لاسونه سره دي ، دا هغه  واقعيت دی چه هيڅوک دهغه څخه سترګي نه سي پټولای .
 
 په سرسري نظر دلته دښاغلي کرزي صاحب څخه ګيله کيږي چه ديوې خوا دټوپک سالارۍ دکمبلي دټولولو ژمني کوي او دبلي خوا يو توپک سالار د درستيزوال  ،وزير اووالي په حيث ټاکي ،هغه دخلکو خبره يو بام دوي هواوي او يا غله ته وايه چه غلا کوه او دکور خاوند ته وايه چه بيداره اوسه !
 
خير داخو عام  او سرسري نظر دی ،او عوام حق لري چه داسي سوالونه وکړي ، که چيري دامسله چڼ او تحليل کړو نو لاندي ټکي بايد دنظره ليري نکړو:
 
ــ  د افغانستان دولت دنظامي نظره يو ضعيف دولت دی ،تر اوسه پوري ملي اردو او ملي پوليس په دي نه دي توانيدلي چي ددغسي ټوپک سالارانو نفوذ او قوت ته ځواب ورکړي .
اوس هم توپک سالاران په صحنه کښي مطلق حاکم دي  څه چه غواړي هم هغسي يې کوي  د  بې وسلي کولو او ملکي ژوند ته د رااړولو د پروسې ( ډي ډي ار)  عملي پايلي او دپروګرام ارزيابي هم دتوپک سالارانو په نفوذ کښي موثر نه دي واقع سوي ، هوکې ،  لويي وسلي او دکاره لويدلي وسلي ټولي سوې ، خو بيا هم دټوپک سالارانو پټ سلاح کوټونه  چا نه دي ليدلي .
 
ــ ممکن دښاغلي ولسمشر په نظر دتوپک سالارۍ دمنځه وړلو لپاره دا  يو نوی طرزالعمل او تګ لاره وي  چه  توپک سالار په يوه بل ځای کښي په يوه دنده وګمارل سي ترڅو په کراره کراره دده دتوپک سالارۍ خصلت بدل سي او نفوذ يي راکم سي چه ښکاره مثال يې د اسمعيل خان ليري کول له هراته او دهغه مقررۍ دوزير په توګه اويا په اوس مهال کښي دجنرال دستم ليري کول دشمال څخه .
 
ــ  کيدای سي چه دملي يووالي دتامين په خاطر دازبکو داقناع په خاطر جنرال دستم مقرر سوی وي ،څرنګه چه داسي ويل کيدل چه دازبکو برخه دکابيني په جوړښت کښي لږه ده ، مګر دلته پوښتنه داده چه ايا په رشتياد دوستم مقرري  دازبکو د قناعت وړ ګرزي  او که نه ؟



ــ  امکان لري چه دراتلونکي پارلماني ټول ټاکنو دپاره دا بدلون راغلی وي ،څرنګه چه جنرال دستم اکثره دحکومت خلاف پاته سوی دی ، ددې لپاره چه پارلماني ټول ټاکني په مطلوب ډول ترسره سي او کومه ستونزه رامنځ ته نه سي نو جنرال دوستم دصحنې څخه ليري سوی وي . 


ــ ددې لپاره چه په شمال کښي امنيت اوثبات راغلی وي او دجنرال دستم او جنرال عطا محمد دملېشو دټکر څخه مخنيوی سوی وي او دامن فضا رامنځ ته سوې وي او دبيا جوړوني کارونو ته زمينه مساعده سوي وي .
 
په هر صورت دبشر دحقوقو دويندويانو او مدافعينو په نظر جنرال دستم يو نامطلوب شخص دی  چه
په ډيرو مواردو کښي يي دبشر دحقوقو څخه  تيری کړی دي ،دډيرو انسانانو په وينو يي لاسونه لړلي دي ،او همدارنګه کيدای سي چه ازبک وروڼه دده رښتياني ملاتړي نه وي بلکي دبېري  له وجي چوپ پاتي وي .




  ",يو جنګسالار دی او د ولس په وينو يې لاسونه سره دي
1098,,"
١٥ د کب ١٣٨٣
 
د افغانستان بانک ٦٠ سېمه ايز چارواکي کابل کې راغونډ شوي چې د پرمختللې ټکنالوجۍ او بانکدارۍ په هکله مالومات تر لاسه کړي.

 د پرمختللې بانکدارۍ په تړاو دغه روزنيز ټولګي د متحده ايالاتو د نړيوالې پرمختيا اداري  (يو ايس اي آي ډي) په مرسته جوړشوي چې د اصلاحاتو د ګړندي کولو او اغيزمن کولو د پايلو نوم ورکړل شوي دي. ",په کابل کې د افغانستان بانک روزنيز ټولګي پيل شول
1099,,"
١٥ د کب ١٣٨٣
 
 په افغانستان کې ايتلافي ځواکونه واي چې د افغان چارواکو سره يې په ګډه د شونو سېلابونو د مخنيوي تياري پيل کړي دي.
 
په کابل کې د ايتلافي ځواکونو وياند سټيوولمن يو خبري کانفرانس ته وويل چې په افغانستان کې د ډېرو اوريدلو واورو له کبله په ګڼو سېمو کې د سېلابونو ګواښ رامنځ ته شوي دي.
 
هغه زياته کړه چې ايتلافي ځواکونه د افغان ځواکونو سره په ګډه يو داسي پلان جوړول پيل کړي چې له مخه  يې خلک د سېلابونو له دغه ګواښ نه وژغورل شي. ",په افغانستان کې د سېلابونو د مخنيوي پلان جوړيږي
1100,عبدالناصر  ريشا - لندن,"
 
خبري مه کوه
 
تـــا  خو  د  دردو  پـــه  يادېــدو  ســـر   را چپــــه  کړلــی
مــــوږ تـــه   درمان   وايـــه ، د رنــځو  خبري  مـــه کـــوه
 
پـوه  يـو  چي  تــور بخت  د ښامار خولې  ته اچولي يو
لار   د  خلاصـــون   وایــه، دغـاښــــو خبـــــري  مه کوه
 
ورک يو موږ پدې چي، دزمان مشال په لاس کي ستا
لار  راتــــــــه ښيــــــــــه ، د ورکېــــدو  خبري مه کوه
 
ښــه  راته  مـعلومي  کار نامې   د خپل  نيکونــــو  دي
پــا يــله   د  ځــان   وايه ،  د پلرو خبــــــري   مـــــه کـوه
 
ملک  آباد وو که څه  په  وس  دي  وي  را وړاندي  سه
لـــــږ  تر لـــږ  د  نــورو   نــــړېدو   خبـــــــــري   مــه کــــــوه
 
تېـــر  به  سره  هېر کړو،  پر راتلونکي  به  سوچ  ووهو
نــور   نــــو  د  حســـرت، د ارمانـــــو خبـــــري  مــه  کوه
 
مــــوږ  د خپـــــل  تـــقديــر   و  بد لېــدلو ته  مـلا  وتړل
عــــزم  مـــو  دئ   ټينــګ، د  بــدلېدو  خبــري  مـه کوه
 
نيت  چي  وي  سپېڅلی  نو  بری  به  مو  په  برخه  سي
نـــن   خـــو  پـــر  مــــیدان، د مـــاتېدو   خبــري  مه کوه
 
عبدالناصر (ريشاء)
لندن-۲۰/۲/۲۰۰۵ز ",د رنــځو  خبري  مـــه کـــوه
