,author,content,title
119,,"
    
(بي بي سي ): د پکتيا په مرګز ګرديز کښي د سوداګرۍ د يوه لوي مرګز د ودانۍ د بنسټ ډبره کيښودل شوه. په پام کښي ده دغه مرکز په دري پوړيزه ودانۍ کښي جوړ شي. او هر پوړ يې له څلويښتو زياتې هټۍ ولري. د دغه سوداګريز مرکز د جوړيدلو لپاره دولت او سيمه ايزو سوداګرو په ګډه پانګه اچونه کړي ده. د دغې پانګې شپيته سلنه دولت او څلويښت سلنه يې سوداګرو ورکړي ده. 
د پکتيا والي اسدالله وفا د بي بي سي سيمه ايز خبر يال ته ويلي چې دا به د افغانستان په سويل ختيځو ولايتونو کښي تر ټولو لوي د سوداګرۍ مرکز وي ، چې جوړيدل به يې د سيمې د سوداګريزو چارو د پرمخ تګ  سبب وګرځي. 
 
 
 
 
 
 
 
 
 
  ",په ګرديز کښي د سوداګرۍ د يوه لوي مرکز د بنسټ ډبره کيښودل شو 
120,,"
",
121,سور غر توخى,"
دهرات ولايت دشنډنډ په ولسوالۍ کې دامريکايي پوځونو يوه چورلکه تېره شپه پر ١١ پجې هغه مهال راولوېده چې دايتلافي ځواکونو په ينا دوى دانتخاباتو دتنظيم دګډ ددفتر يو ټپي دشنډنډ هوايي ډګر ته ليږداوه ،چې نوموړې چورلکه دشنډنډ هوايي ډګر ته نيږدي راوغورځېده .چې تر دامهاله يې دراولېدو علت معلوم نه ده خو په چورلکه کې سورلي دايتلافي ځواکونو دمشرتابه په وينا ټپيان شوي دي چې دامهال په روغتون کې تر درملنې لاندې دي.
ديوه بل خبر له مخې دايتلافي ځواکونو يوه بله چورلکه هم دفراه او غورولايتونو تر مينځ رالوېدلې ده .چې دهغې درالوېدو هم کوم علت نه ده معلوم شوي خو ايتلافي ځواکونو تل په داسي پيښو کې له تخنيکي عوارض انديښنه ښودلې ده .
 
  ",دايتلافي ځواکونو دوې الوتکې رالوېدلې دي.
122,سورغر توخى,"
دبغلان دبورې دفابريکې دبيا جوړولو تړون پرون دسپکو صنايعو ، خوراکي موادو وزارت ،دکورنيو او الماني خصوصي متشبثينوتر منځ دګډي پانګي اچوني په بڼه دسپکوصنايعو او خوراکي موادو دوزارت په مقر کې لاسليک شو.ددغه تړون له مخې دبغلان دبورې نوې فابريکه جوړيږي ، او دغه شرکت به په راتلونکو دوومياشتو کې دبغلان په ولا يت کې دفابريکي دبيا حوړولو او دجغندر دکرکيلي درواجولو کار پيل کړي او په راتلونکې کال کې به په عملي ډول ګټې اخيستنې ته وړاندې شي 
 
 
  ",دبغلان ولايت دبورې دفابريکې دبيا جوړولو تړون لاسليک شو.
123,عبدالله احسان,"
ننګرهار

په ننګرهار کښي د بېنوا ويبپاڼي د همکار مسعود حُسيني او په کندهار کښي سور غر توخي په لاس د ټولټاکنو د ځينو برخو څخه د اخستل شويو انځورونو څخه جوړ شوی کوچنی البم .

د ننګرهار ولايت د رايه شميرني يوه مرکز ښځينه کارکوونکي

د ننګرهار عامه ولس وخت په وخت دشميرل شويو رايو نوی راپور ګوري 

د ننګرهار ولايت د رايي شميرني د يوه مرکز مخته وخت په وخت نوي پايلي په ليکلې توګه .

د ننګرهار ولايت د رايه شميرني په يوه بل مرکز کښي حامد کرزي ته ورکړه شوي رايي 
 

دننګرهار ولايت د رايه شميرني په يوه مرکز کښي حامدکرزي ته ورکړه شوي رايي .

د جلال اباد ښار يوه برخه 

د ننګرهار ولايت په يوه سيمه کښي دوستم ته ورکړه شوي رايي .

د ننګرهار ولايت د رايه شميرني د مرکز ښځينه کارکوونکي 

هغه توکي چي د رايه شميرني پر وخت کار ترې اخستل کيږي

د ننګرهار ولايت يو شمير هغه رايي کومي چي به د چا په ګټه د شميرلو وړ نه وي .
کندهار 


په کندهار کښي د ټولټاکنو په ورځ بې ساری ټينګ امنيت پلی وو .

 

په کندهار کې درايي شمېرنې لپاره په ورزشي لوبغالي کې جوړ شوى مرکز

د کندهار ولايت د رايه شميرني د مرکز ښځينه کارکوونکي دکار پر وخت
 
 
ملالۍ کاکړه چې دښځنيه امينت چارې پر غاړه لري 

د(u.n)  چورلکه چې له ولايتونو نه کندهارته درايو صندوقونه انتقاله وي 

د(u.n) چورلکه چې له هلمند ولايت څخه يې درايو صندوقونه راانتقاله وي  .

درايه شمېرنې تر مرکز دباندې دملي اردو سرتيري دتيارسى په حالت کې دامنيت دنده پر مخ وړي .

دکندهار په ورزشي لوبغالي کې درايه شمېرنې مرکز

په کانتينر کې له ولايتونو څخه د راغليو صندوقونه ډېرۍ _ يوه ښځينه کارکونکې درايه شمېرلوځاى ته صندقونه ليږدوي
 

د کندهار ولايت د رايه شميرني د مرکز کارکوونکي د کار پر وخت
له ښاغليو : مسعود ، او سورغر نه په مننه . ",د ننګرهار او کندهار د رايه شميرني مرکزونه په انځورونو کښي
124,سور غر  توخى,"
دامريکا يي مامورين وايي په عراق کې دمخکني اټکل بر عکس بهرني او کورني جنګيالي په عراق کې ډېر زيات دې فعلا دامريکااو داتيلافي ځواکونو پر ضد اصلا ١٢٠٠٠جنګيالي جنګيږي ، دامريکا دفاع وزارت مامورانو خبريالانو ته وويل :"" کيداشي تر ٢٠٠٠٠پورې جنګيالي په عراق کې په جکړه کې شامل وي ، ددغو جنګاليو هستي دبعث ګوند دپخوانيو مشرانو له خو تمويل کيږ ي او نوري پيسې دسعودي عرپيستان او يو شمېر نور اسلامي ملکونو څخه راروانې دې ،چې دسورېې پر لار رااستول کيږي .
 
  ",په عراق کې دامريکايي مامورينو انديښنې.
125,فاضل استاد عبدلروف بېنوا,"
د بېنوا وصيت
 
افغانــــــــــــــــــــــــــــــــــــانو! تر سرتېرو! تورياليو! 
قهرمــــــــــــــــــــــــــــــــــانو! هيوادپالو! هوډياليو!
دا سر کښه طوفـــــــــــــــــــانونه چې بيا اېل کـړئ 
ياغي شوي فتنې بيــــــــــــــا په امن ښکېل کـړئ
چې مو واک د خپلي مېني بيرته خپل شــــــــــــي 
خپل موکور،خپل مو وطن،خپل مو بورجل شي
چې ټغرد استعمار له ملکه ټـــــــــــــــــــــــــول شي
خپل مو امر، خپل مو حکم ، خپل مو بــول شي
ستاسي خپلي اديرې ، خپـــــــــــــــــلي دېرې شي
د پردو داستعمار منګولـــــــــــــــــــــــي پرې شي
چې راټول په خپل نغري بيا افغـــــــــــــــانان شي
افغانان د خپلي خاوري خاونـــــــــــــــــــــدان شي
پرهارونه د وطن لږ څه ملـــــــــــــــــــــــــــــــهم شي
 وران کارونه د ملت لږ سره ســـــــــــــــــــــــــم شي
چې د روس له غارتګرو وطن خـــــــــــــلاص شي
د ماســــــــــــــــــکو پر لوټمارانو مو بر لاس شي
چې د خرو لښـــــــــــــــــکرو شوم قدم تر شا شي 
بيرته دا کنډواله کړئ وطن ستــــــــــــــــــــــا شي
چې مو کور له ګنـــــــــــــــــــدګيو څخه پاک شي
دفنا د اور طعمه خس وخاشـــــــــــــــــــــــاک شي
دروند وطن د کې جې بې  په سپو سپک نه وي
(کشتمند) نه وي، ( نورو) نه وي، (ببرک) نه وي
چې مو کله هغه سر ځـــــــــــــــــــــــوړند په دار کړ
چې وطن يې د کريملين تر ګـــــــــــــــــــټو جار کړ
چې مو کله دغادرو مخان تـــــــــــــــــــــــــــور کړل
دا جګ سري مو ذليل ، رسوا، نســــــــکور کړل
د ولي ناولي مينه چــــــــــــــــــــــــــــــې سپيره شي
په متيازو داجمل ږيره خيشـــــــــــــــــــــــــــته شي
چې بيا بيرته مستقل افغانســــــــــــــــــــــتان شي
کالخوايي د خپل وطن بيا د افـــــــــــــــــغان شي
 
زما هډونه به دروړئ و خپل وطن ته
مړ بلبل به رسوي وخپل ګلشـــــن ته
ښخوئ به ما په پاک افغانستان کي
د پروټو، ننګياليو په جــــــــهان کي
زما پر شنخته به ليکئ ځلمـــــــيودا:
دلته ښخ دی پردېس شـــــــــوي بېنوا
 
  ",د فاضل استاد عبدالروف بېنوا (( وصيت ))
126,سورغر  توخى,"
 
                                   
     په دې نيږدووختونوکې په کندهار کې دمنډېګک ماڼۍ مخې ته جوړشوى دشمعې په څېر ښکلى واټ  که غواړئ غټ يې ووينئ  تاسو پر پورتني انځور کليک کولای شئ .
  ",   په سهيل لويديځه حوزه کي درايو شميرنه پاي ته ورسيده .
127,,"
                  
(بي بي سي ):  د انټر نټ يوي امريکاي کمپنۍ په افغانستان کښي د انټرنټې اسانتياود يوي پروژې د پرانيستلو تکل کړي دي. د ګروپ  ساټنس په نامه دغه کمپنۍ واي چې د شپږديرش ميليونه امريکاي ډالرو په  ارزښت د دغې پروژې په پلي کيدو سره به د انټرنتې اسانتياو د کچي په پراختيا سر بيره شاوخوا زرو کسانو ته د کار شرايط هم برابر شي. د افغانستان د سوداګرۍ وزارت د کمپنۍ د دغه تکل هر کلې کړي دي او داي يې په افغانستان کښي د پانګې اچونې لپاره د خوندي شرايطو د رامنځ ته کيدو نښه بللي ده. 
 
 
 
 
 
  ",په افغانستان کښي د انټرنټي اسانتياو پروژه
128,عبدالواحد نظري   _ جرمني,"
 
لورکی مي په لومړی ټولګی کي ده. همدا پرون کله چي دښوونځي څخه را غله ، لا يې بکس له شاڅخه نه وکښته کړیچي مخامخ را ته ودريده : 
 با با زه با يد تا رنګ  کم !
حيران پا ته سوم چي ولي ما بايد رنګ   کړي ، حتماً  زما الوتی رنګ په تشويش کي اچولي ده. نو مي ترينه وپوښتل : لور جاني ولي بايد ما رنګ کړي ؟ ته خو پو هيږي چي زما درنګه څخه ډير بد را ځي .
 دي ځير ځير راته وکتل او په جدي تون يې راته وويل  زه با يد تا رنګ کړم ، ځکه چي ښوونکي راته ويلي دي .
 خبره خرابه وه حتماً  ښوونکي هم زما الوتی رنګ په تشويش کي اچوولي وه . بيا مي ترينه وپوښتل: ښوونکي دي وويل چي حتماً بايد ما رنګ کړي ؟ 
 دي بيا په ځير راته وکتل : ته افغان  يې ؟
 وار خطا سوم دي لکه چي زما پر افغانيت هم شک پيدا سو  نو ژرمي جواب ور کړ ؛
ـــ هو افغان يم  ...
دا خوشحاله سوه ، نو چي افغان يي بايد تا رنګ کړم ، په دي چي ښوونکي راته وويل چي يو افغان رنګ کړم  ...
 سر مي وښورا وه ، ښه حتماً بايد افغان وي . په زړه کي مي ډير بد شيان را تير سوه  چي ولي دي ښوونکي څه مقصد درلود چي افغان يې د رنګ  کولو لپاره انتخاب کړ ی  ، ښايي خبره به وه چي موږ هر ګړی خپل رنګ  اړه وو.
 سر مي دتا ئيد په توګه وښور اوه ، لوري  نو چي داسي ده نو مور دي هم افغانه ده  نو ولي هغه نه رنګوي، هم به دي دنيا سمه  سي او هم به د آخرت ثواب در په برخه سي مور دي بي له هغه  پر رنګ مينه ده  ، ولاړه سه مور دي رنګ کړه . 
 لور مي ښه وويل  او روانه سوه دپخلنځي  خواته ... ولي دستي بيرته را غله ، ويل مور مي وا يي چي  ور سه پلار دي رسم کړه چي غټ تور مخ لري .
 تازه اوس مي سر خلاص سو چي دا غواړي ما رسم کړي .نو پوز مي ورته ونيوی . دي يوه چوکي را ته را وړه  او دکوټي په منځ کي يې راته کښيښوله  او تر لاس يې ونيولم ،پر چو کی يې کښينولم  او خپله مخا مخ را ته کښينستل . په دوو ګو تو يې پنسل په خپل ښي لاس کي ونيوه  او په وار وار يې را ته وو يل  : هوښ کوه چي ښور ونه خوري او بوخته سوه .
 په ډ ير مهارت به يې يوه ستر ګه  وتړل او ژبه به په غا ښو کي ونيول ... ډيرر ا ته په زړه پوري وه  ، چي پوه سم ، چي لور ما څنګه ويني.
ډير انتظار مي ويوست تر څو  چي رسم مي تمکيل سو .
کله چي مي کاغذ ترينه وا خست واقعاً يې ډير ښکلی رسم کړی وم : غټه خوله ، اوږده تېز _ تېز غاښونه ،کږه غاړه ، سر او غوږونه ډير کو چني، غټ مخ ....
نن چي مي لور دښوونځی څخه را غله نو په ډيره خوښی را نژدي سوه :
  پلاره ښوونکي مي رسم ډير خوښ کړ، ويل يې چي په اخبار کي يې چا پوي. 
 
 

  ",رسم
129,عبدالواحد نظري  _ جرمني,"
سلا
همدا چي له کوره را ووتم ، په مخه را غي ، بله لاره مي نه در لوده ور مخته سوم او ستړي مسي  مي ور سره وکړه. ما هم کار در لوداو دی چي له کوره راوتی و  نوخامخا ده هم کار در لود. مخه ښه مو سره وکړه  او روان سوم .... په دا سبا مي تر غوږ سوه  چي ويلي يې وه ؛ دکور له مخه يې تيريدم ،بي غيرته  يو د در واغو سمر قندی سلا يې هم ونه کړه ، چي را سه يوه پياله چاي وڅښه . زه خو  دده د ډويی وږی نه وم ، دچا زړه خوشحاله کيده ...
 بل وار ي چي بيا سره مخا مخ سو  ددي بيري چي بيا مي په سل کتا به کا فر نه کړي او خبري را پسي ونه کړي  په ډيره مينه مي ترينه هيله وکړه ؛که يوه پياله چی را سره وڅښي ډير به خوشحاله سم ، ځکه چي نور مي نو دتبصري حوصله نه درلوده . بيا يې را سره قبوله نکړه ... په دي سبايې بيا اوازه ګډه کړي وه :
 تردي به يې هيڅ سلا نه کولای، ته به وا وايې چي موږحيوانان يو  يوه سمر قندي سلايې وکړه او ځان يې تير کړ ...
اخري وار چي مي وليد نوورته ومي ويل چي ولا که را څخه ولاړ سي تر څو کور ته را سره ولاړ نسي تر څو چای را سره ونه څښي او ډوډی را سره ونه خوري او تر غاړي مي ټينګ ونيوی. هرڅه چي مي کش کی ويې نه منل ، عذرمي  ور ته وکړ دخدای روي مي ورته ونيوی بيا  هم را سره ولا ړ نه ...
 فکر مي وکړ چي ځه دا وار مي په پوره اندا زه  انسا نيت وکړ ، نور نو تبصره نه را پسي کوي ، خپله يې ونه منل .
ولي په  داسبا يې بيا ويلی وه :
ده څه مقصد در لودی چي دونه را ټينګ و چي حتماُ کور ته ور سره ولاړ سم . ",سلا
130, سور غر  توخى,"
               
داعمليات تېره ورځ دزابل ولايت په شمالي ولسوالۍ دايچوپان ولسوالۍ کې ايتلافي ځواکونو په دې موخه چې په نوموړې سيمه کې ددطالبانو جرړې وباسي شروع کړي دي .
خو دځايي اوسېدونکو په وينا چې داڅويم ځل دى چې په دې سيمه کې عمليات کيږي چې تر اوسه هم ملي اردو،دولتي عسکر او ايتلافي ځواکونه په دې ونه توانېدل چې يا خو  طالبان ونيسي او يا يي ورک کړي ، ځآيي اوسېدونکو په دولتي عسکر و چې په چوپان او خاک افغان ولسوليو کې يې دوه اوونۍ وړاندې عمليات کول  داتور لګوي چې ددوى له کورونو څخه يې چې څه هستي يې درلوده لوټ کړي دي .
خو دولت چارواکي دارده وي  چې ددوى ځواکونه له کورنو څخه دتلاشيو په وخت کې ځيني دکار وړ اشيان او يا  هم پسي وړي او په سيمه کېچې  هر ځل عمليات کيږي  دوى منلې ده   .
خو ديادولوړده چې په دې ورستيو کې د ٢٠٠٠په شاوا خوا کې کورنۍ يو ځل بيا پاکستان ته په کډه کولو مجبوره شوې دي  چې دا کورنې له نوبهار،. شينکۍ ،اټغر او چوپان ولسواليو څخه روانې دي چې په يادوشويو سيمو کې دجګړو له کبله ژوند ورته نور ناشونى ښکاري .په نوموړو سيمو کې طالب تل ځايي اوسيدونکې په دې وهي ترټي چې ددولت ملاتړي دي او دولتي ځواکونه يې بيا په دې تر کوتکو لاندې نسي چې دوى له الکايده (القاعده) سره په خوراک څښاک کې مرسته کوي .خو اوسيدونکي مجبوره دي چې هم دولتي سرتېرو اوهم چې ددوى کليو ته راځي  طالبانو ته ډوډۍ ورکړي او که يې ور نه کړي خامخا يا دطالب او يا دولت په تور وهل کيږي وژل کيږي .
په دې ورستيو کې داسي ډېري پيښې وشوې چې ايتلافي ځواکونو کليوال خلک دطالبانو دمشرانو او ملاتړو په تور بګرام ته يوړل او طالبانو بيا له دولت سره دهمدردي په تور وهلي او حلال کړي دي .
چي په دې ټولو کې دچوپان دولسوالۍ دکټو دکلي دوه وروڼه ديادولووړدي چې مشر وروريې ايتلافي ځواکونو دتروريست په تو ر ونيوى او بندي يې کړ او کشر ورو يې طالبانو ددولت دجاسوس په تورله ځانه سره بوولى دى.چې تر اوسه پورې ددواړو وروڼو دمرګ او ژوند درک هم معلوم نه دى .
 
 
  ",دزابل ولايت ددايچوپان په ولسوالۍ کې ايتلافي ځواکونو سخت عمليا ت پيل کړي دي.
131,,"
          
(بي بي سي ): د يوسلو شلو زرو امريکاي ډالرو په لګښت  د هرات په ښار کښي د ميرمن حياتي په نوم د يوه ښوونځي د جوړولو کار پيل شو. دغه ښوونځې چې په دري جريبه مځکه کښي جوړيږي لګښت يې د کډوالو لپاره د ملګرو ملتونو سازمان او د امريکا پرمختيا يې ادارې  ورکړي چې په دري مياشتو کښي به يې د ودانولو چاري بشپړي شي. د دغه ښوونځي په جوړيدو سره به په سلګونو هلکانو او نجونو ته د زدکړو  شونتياوي برابرې شي. د ښوونکو د کمښت برسيره د ښوونځيو د ودانيو کم والي هغه لويه ستونزه ده چې په افغانستان کښي د پوهني سستم ورسره مخامخ دي. 
  ",په هرات کښي د يوه ښوونځي د جوړولو کار پيل شو
132,,"
",
