,author,content,title
245,,"
ښاغلي رمضان بشردوست ته يادونهښاغلى بشردوست يوه نوې څېره ده، چې يو پر يو را برسېره شوه، او له ډېرو سيالانو څخه څوگامه مخكې لاړ، دا ولې؟ ځكه چې ښاغلى بشر دوست هغه څه وايي، چې ملت يې له هر مسئول شخص څخه غواړي.بشردوست څو ځله ګوټ څنډنه وكړه، چې كه لاس يې بر شي ډېر وزيران به له خپلې چوكۍ لاس نيولي را بهر كړي، ځكه چې بېخي په وزن او تول برابر نه دي.ښاغلي بشردوست پدې وروستيو ورځو كې د كليو د پراختيا وزير ښاغلي حنيف اتمر په زخه كړ او ډير څه يې ورپسې وويل، او د هغه د حساب كتاب لپاره يې غازي سټيديوم جارو او پاك كړ، خو څارنوالۍ خبره ور خلاصه كړه.موږ افغان ولس تل داسې كس ته ښه راغلاست وايو، چې د ملت په گټه له هر چا سره حساب او كتاب وكړي. د ټول ملت همدا غوښتنه ده، چې مسولين بايد چل ول ورسره ونه كړي، خدمت ورته وكړي او ټول ولس ته په يوه سترگه وګوري.كاشكي همداسې مسولين ولرو او داسې كسان هم ښه بولو، چې د مسئولينو، مشرانو پل وڅاري، كړه وړه يې وتلي او د تېروتنې پر مهال غږ پرې وكړي.دلته موږ ښاغلي رمضان بشردوست ته څو يادونې كوودا ډېره ښه شوه، چې تاسې د ښاغلي حنيف اتمر په اړه خپلې نيوكې را برسېره كړې او څارنوالۍ يې سپيناوى وكړ، ځكه د انسان بيا د مسلمان شخصيت له هر څه نه ارزښناك دي، بايد د چا شخصيت جرح او زخمي نه شي.ښاغلى بشردوست صيب ته د ملت د نماينده په حيث يوځل دغه:• ترانسپورت وزارته ته هم سر ور ښكاره كړه، چې ښاغلى وزير له كومه ځايه فارغ دى او هم په وزارت كې څه تېرېږي، څوك او د كوم اهليت خاوندان دي، مشاورين يې څوك او څومره پيسې اخلي.• يو ځل د اطلاعاتو او كلتور وزارت دروازه هم وټكوه، چې ښاغلى وزير د كوم ملك لپاره كار كوي• ته يو ځل دغه زندانونو ته هم ور وګوره، ډېر داسې ځوانان به وگورې، چې ګناه يې يوازې ددوى خپل مليت وي.• ته يو ځل دغه همسيالان هم و پوښته، چې ولې توكمپاله او نژادپاله چلند كوي، ميم زورما او ټول زما سياست پر مخ بيايي.• هغو يارانو ته هم لږ يادونه وكړه، چې د خپلې څوكۍ او جيب ساتنې په خاطر د وطن هرې بربادۍ ته تبر په لاس ولاړ دي.• لږ دېته هم سترګې وغړوه، چې څو يارانو د خپل ټول ملك برمته كړى او هر څه خپل حق بولي، او د اسلام په نامه نژادي گټې كوي، كه چا لږ څه وويل، افغان خو څه كوې له مسلمانۍ يې هم بهر و باسي.• آخر لږ له هغو څخه هم مننه وكړه، چې تاسې يې ملايان او ځان ته يې بلاگان كړئ. 
په بېخي ډېر درنښتامين كليوالwatanyhob@yahoo.com ",ښاغلي رمضان بشردوست ته يادونه
246,,"
 
دحقیقت موندنې او ملي پخلاینې درې ورځنۍ غونډه نن دیوه پریکړه لیک په خپرولو او دافغانستان د وروستیو پیښو او جگړو دمجرمینو د لا پېژندنې لپاره دیوه ځانگړي کمیسیون پر جوړولو سلا شول.
پر پرېکړه لیک راغلي چې ملي روغه جوړه له عدالت سره جوخته په ټولنه کې پلې شي. 
دحکومت له اړخه دبهرنیو چارو وزیر ډاکټر عبدالله عبدالله غونډې ته وویل چې دولت په ټوله مانا دبشري حقونو دسرغړونکو دپېژندنې او دعدالت دخوندي کولو په لار ژمن دی.
دبشري حقونو دخپلواکه کمیسیون مشرې سیماثمر بیا وویل چې په افغانستان کې دقضایي قوې کمزورۍ به پدې لار کې خنډ وي 
نوموړې بیا دبشري حقونو پایمالونکي دکمونستانو درژیم له پیله تر ننه چې باید عدالت ته وړاندې شي پر گوته کړل.
دغې غونډې ته ١٢٠ گډون کونکي له ټول افغانستانه دملگروملتونو دبشري حقونو دعالي کمیشنرۍ او دافغانستان دبشري حقونو دخپلواکه کمیسیون په بلنه کابل ته راغوښتل شوي وه. ",دحقیقت موندنې غونډه دیوه کمیسیون په جوړول سلا شوه.
247,,"
 
نن دسولې دټینگښت دخپلواکه کمیسیون په زیار دامریکایاو تر کنټرول لاندې باگرام زندانه ٤٧ هغه زندانیان چې امریکایانو دطالب پر شک نیولي ول خوشې شول.
حضرت صبغت الله مجددي دغو خوشې شویو زندانیانو ته وویل چې کوښښ وکړي دخپل هیواد پر گټه کار وکړي او دایې هم زیاته کړه چې درې سوه نور زندانیان لا هم په باگرام کې شته چې په نیږدو کې به راخوشې شي.
شفیع الله یوه زنداني چې خوشې شوی وایی نوموړی امریکایانو بې گناه زندان ته اچولی وه.
زیاتره دازندانیان دزابل، کندهار، کنړ او پکتیکا نه ول.
ددغه کمیسیون له اړخه دا دیارلسمه ټولگه زندانیان ول چې باگرامه خوشې کیږي.    ",دباگرام له زندانه ٤٧ زندانیان خوشې شول.
248,سهار ګل,"
					    					    د سرحد ايالت پوځي قوماندان او دهغه مرستيال په بلوچستان کي ټپي شوي دي. دغه کسان پرون هغه مهال ټپيان شول چې پر چورلکه يې دبلوچستان په سيمه کې بريد وشو. ميجر جنرال شجاعت ضميرډار او ډګروال سليم نواز په پښو کې دګولۍ دلګيدو له امله ټپيان شوي دي. تر دې مهال مالومه نده چې پردوی دچا له خوا ډزې شوي دي. دغو کسانو هغه سيمه څارله چې د چهارشنبې په ورځ د پاکستان دولسمشر پرويز مشرف دراتګ پرمهال له هغه ځايه پرې دتوغنديو بريد شوی وو. پوليس وايي چې دکولو په سيمه شپږ توغندي هم توغول شوي دي چې درې توغندي يې دپاکستاني پوځيانو کمپ ته څيرمه لګيدلي دي خو مرګ ژوبله يې نه ده رامنځته کړې.					    ",په بلوچستان کي يو پاکستانی جنرال ټپي شوی دی
249,سهار ګل,"


د ايټاليې د وتلي انځورګر، ليوناردو داوينچي په لاس پنځول شوی انځور، د ژوکوند موسکا يا Mona Lisa ، تر کمپوټري څيړنو لاندې هم ونيول شو. ددې څيړنو په پايله کې جوته شوه چې دا انځور له اره خوشحالتيا ښيي او په ډاډ سره ويل کيدای شي چې په انځور کې کښل شوې پيغله موسکنه ده. دا څيړنې د امستردام پوهنتون د کمپيوټري څانګې لخوا د مزاج پيژندنې پوستکالي څخه په ګټې اخيستنې سره ترسره شوي دي. ددې څيړنو پايلې ښيي چې د دې انځور منځپانګه په سلو کې دري اتيا خوښي، په سلو کې نهه کرکه، په سلو کې شپږ ډار او په سلو کې دوه قهر څرګندوي. ويل کيږي دا کمپيوټري پوستکالی د امريکايي څيړونکو لخوا جوړ شوی او کاري بهير يې داسې دی چې د انځور يا عکس له اخيستو وروسته، د څيرې د ليکو له مخې کولای شي د انځور شوي کس دننه حالت ښکاره کړي. د ژوکوند د موسکا انځور له پنځه پيړيو راهيسي د هنرمينه وال هک پک کړي دي او په دوه زره و دريېم کال کې له هاروارډ پوهنتون څخه يو کارپوه دا نظر ورکړ چې کله يو انسان په دې انځور کې د پيغلې خولې ته وګوري نو موسکا نشي ليدای او کله چې خولې ته يې نژدې ځايونه وليدل شي نو داسې مالوميږي چې هغه موسکنه وي. دا انځور د پنځلس سوه و درې او پنځه لس سوه و شپږ کلونو ترمنځ د ليوناردو داوينچي په لاسونو پنځول شوی چې اوس مهال د فرانسې په لوور نندارتون کې نندارې ته ايښوول شوی دی. ",د ژوکوند موسکا او په اړه يې کمپيوټري څيړنې
250,سهار ګل,"
					    					    کابل ښار نن يوې ځانمرګې چاودنې ولړزاوه. دغه چاودنه نن ماسپښين د دوه نيمو بجو په شاوخوا کې رامنځته شوه چې په پايله کې يې يو تن مړ او دوه نور ټپيان شول. د پيښې ځای د امنيتي ځواکونو لخوا محاصره شوی او امنيتي ځواکونو په دې اړه له زياتو تفصيلاتو ډډه کړې. ويل کيږي بريد کوونکي غوښتل چې د باندنيو ځواکونو يو موټر ته نژدې ځان والوزوي.					    ",د کابل دارلامان ماڼۍ ته څيرمه ځانمرګی بريد وشو
251,حميد وردګ,"
					    					    د پکتيا ولايت دولتي چارواکو ويلي چې ددغه ولايت د امنيتي ځواکونو او د طالب جنګياليو د نښتې پرمهال يوتن شکمن طالب وژل شويدى. دنوموړي ولايت د امنيت امر و يلي چې نښته هغه مهال رامينځ ته شوه چې شکمنو طالبانو د پکتيا او خوست د لارې په اوږدو کې د سپرليو موټرونه درولي او د خريلو ږيرو خاوندانو ته يي ګواښونه کول. 					    ",پکتيا کې د نښتې پرمهال  يو طالب ووژل شو.
252,شاپيرۍ نغمه,"
جانــانــــه حال مـــــــې دویــــــلـــــو نـــــه دی زخـــــمــــي زړګـــــې مــــــې دکتـــلو نه دی  زه یې په تــمـــه دوصــــال پـــــاتــــې یـــــم کــــنــــه داوخـــت دتـــیــــرولــــو نــــه دی  څومــــره شوخي یې وه په سترګو کې نن ځـــــــکه مــــې زړه دصبــــرولــــو نــــه دی  دلیونــــي جـــانــان تــار ، تـــار ګـــریوانه وربــــل زمــــا هــــم د اوبـــــدلـــو نــــه دی  ""نــــغــــمــې"" ته نه ښــــکاري نڅا دنیشو ســــاقي دا جــــام خــــو دې د څښلو نه دی جرمني ۲۰۰۲ /۹ /۲۳  ",غزل
253,عارف خزان,"
وخــــتـــونــه ځـــــــکـه پـه انـګـار تـیـروو چی د اغـــیــار پــه کــــالـه لار تـــیــــروو  مــوږ د ارمــان پـه ویــنــو ســـره لـیونـی هـره شــیــبــه پــه ســر د دار تــــیــــروو  شیخ که مو سترګــی ړنــدی خومـــوږه نظر د ښـکـلـو پــه رخـــســـار تــیـــــزوو  د وچ پرهیز په تنــدی ویـنـــی راغــلی ساقی، دا اوس ولی خمار تیروو؟  پـه دی لـوټ شـوو تـالا شـوو کــوڅـو مـــلـــګـــرو، نــــاوی د بـهـار تـیــروو کابل ۱۳ ۶۵ ۸ ۱۰  ",غزل
254,پوهنوال ډاکتر نظرمحمد سلطانزئ,"


 

 څرنګه چې په کابل کې دپښتنوشمير  پنځوس پر سلونه هم زيات دی اودالړۍ نوره هم دوام لري  نو دافغانستان داساسي قانون اوهم  دنړيوال دېموکراتيکو هېوادودلوړې زده کړې دپريـنسـيــپونو اونورمونوسره سم په کابل کې بايد دپښتوژبې يوپوهنتون ددولت لخوا سمدلاسه جوړشي.
نوموړې کړنلاره به د يوې خوا دهيوادد ژبود مساوي حقوقوپه اړوند په افغانستان کې دديموکراتيک غور ځنګ  په پلې کولوکې  ټولې نړې ته ددولت دکار يو غوره ثبوت وښيي او دبلې خواد ټولو هغو پښتنو کورنيو لپاره چې په باندنيو هيوادو کې د مهاجرپه توګه ژوندکوي او دهغوې اولادونه  په لوړوتحصيلاتو بوخت  دي او غواړي چې خپل وطن ته بيرته راستون شي يوبې سارې غټ فرهنګي خدمت وګڼل شي. 
 
ديادولو وړ خبره دا هم ده چې پخپله د کابل پوهنتون ددومره زياتو زده کوونکو لپاره ځاې هم نه لري کوم چې  ځانونه ورته کانديد کوي.  داځکه چې د کابل پوهنتون پخپله ډير پخوا جوړشوې دی يا نې هغه وخت چې دکابل ښار نفوس دنن ورځې په پرتله ډير کم وه .   نوله دې کبله په کابل کې  ديوه پښتوژبې پوهنتون جوړول به ديوې خوا دکابل پوهنتون ستونزې  کمې کړي او دبلې خوا به دهيواد په د ننه کې هغه کورنۍ چې په کابل کې او سيدل غواړي دهغوې داولادودبريالۍ  ښوونې اوروزنې په اړوند ډيرې اسانتياوې رامنځ ته کړي.    
 
په درناوي
 
دهستې فزيک پوه او دطبي فزيک متخصص
دکابل پوهنتون دطبيعي علوموپوهنځۍ پخوانۍ استاد او داتوم انرژي مشر
پوهنوال ډاکتر نظرمحمد سلطانزئ 
(جرمني)
",په کابل کې بايد دپښتوژبې پوهنتون جوړشي
255,هژبرشينواری,"
په افغانستان کي د حساب د اوونۍ کارتونونه

 


د نورو کارتونونو ليدلو ته داځای کښېکاږی

  ",درې نور وزيران د حساب ورکولو پروخت
256,محمديوسف خدمتګار,"
 
چي مي سوچ په تما شه ستا دښکلا  شو
ژوند  هغه  ګړ ۍ ما تم  کي مبتلا  شو
 
تن مي غږ  ځکه  ونه  کړو چي پښتون  ؤ
زړه  مي  پوخ  په  اور د هجر  داشنا  شو
 
د وفا  او محبت  نوم  به  پي  وياړ ي
څوک چي خا وري دکوڅې ستا په وفا شو
 
دمجنون  په  مينه  هله  خلک پوه شول
چي ليلا پسي ملنګ  سر په  بيديا  شو
 
که ګريوان مي رقيب څيري کړو په عشق کي
خوښ په دې شوم چي يار ويښ شو په خندا شو
 
خد متګار به  ځان  ورجار کاندي يوځلي
که  يې يار په  مينه  پوه  غماز  جلا  شو
 
 
کلاکرويک - ناروې ۱۶-۱۲-۲۰۰۵ ",غزل
257,,"
ع نورزی - هلمند
نن دسهارپه نهه بجې دهلمنددنادعلي ولسوالۍ دزرغون كلي ديوه ښونځى معلم هله ووژل شو كله چي دوووسلوالوپه نوموړي ښونځى بريدوكړدهلمندامنيه قومندان مل پاسوال عبدالرحمن صابرلږشيبه وړاندي دبېنواخبريال ته په يوټليفوني تماس كي وويل : چي دوتنه وسلوال پرموټرسيكل سپاره وچي دزرغون كلى پرښونځى ئې بريدوكړدبريدپه ترڅ كښې يومعلم دلغماني په نامه ووژل شو.
نوموړي ښونكي په داسي حال كښې وژل كيږي چي دوه شپې وړاندى دهمدغه ولسوالۍ په همدغه كلى كښې يووسلوال اويوكليوال دنامعلومواشخاصوله لوري وژل شوي وه .
  ",دهلمندپه نادعلي كې ديوښونځى ښونكى ووژل شو
258,,"
ع : نورزى هلمند 
دهلمندنوى والي دپيلوم انجنيرمحمدداودنن ديوې غونډي په ترڅ كښې چي دهلمندولايت په مقام كښې جوړه شوى وه دادارو  و ريسانواوپه عام غونډه كښې وخلګوته ورپيژندل شو .
دنوى حكومت په راتګ سره دلومړي ځل دى چى دهلمندوالي بدليږي اوپه ځاى ئې نوى والي راځي مخكي دهمدى ولايت والي حاجي شيرمحمداخندزاده ووچي څلوركاله اودوې مياشتي ئې دولايت پرڅوكۍ تيري كړي چي اوس د ولسمشركرزي لخوادمشرانوجرګې ته وغوښتل شو په ځاى ئې انجنيرمحمدداوددوالي په توګه اودشيرمحمداخندزاده وروراميرمحمداخندزاده دمرستيال په توګه وټاكل شوه .
  ",دهلمندنوى والي اومرستيال خلګوته وروپيژندل شو ل 
259,,"
 
تیره ورځ دلوگر ولایت د څرخ په ولسوالۍ کې دیوه کلي اوسیدونکو لاریون وکړ چې لا امله یې له پولیسو سره په نیښته کې دوه لاریون کوونکو خپل ژوند له لاسه ورکړ.
لاریون هغه مهال وشو چې سیمې ته پولیس پدې موخه تللي ول تر څو دسیمې کورونه تالاشي کړي. ",په لوگر کې دوه لاریون کوونکي مړه شول.
260,,"
 
دائتلافي ځواکونو خبر پاڼه کاږي چې دتیرې پنجشنبې په ورځ دکندهار په شمال کې له طالب جنگیالیو سره ددغو ځواکونو په نیښته کې یو امریکایی سرتیری او یو طالب جنگیالی وژل شوي.
 په دغه  نيښته کې بل امریکایی سرتیری او دملي اردو یو سرتیری ټپیان شوي.
امریکایي او دملي اردو سرتیري سیمې ته دیو لړ عملیاتو دترسره کولو لپاره تللي ول. ",یو امریکایی سرتیری په کندهار کې ووژل شو.
261,حقمل,"
					    					    د پوليسو په ډزو کې پرون   درى تنه لاريون کونکى د لوګر  ولايت دڅرخ
ولسوالى کې وژل شوى او څو تنه نور ټپيان شوى دى . پوليسو ويلى دى چې  لاريون کونکو غوښتل پر ولسوالى بريد وکړى . خوﻻريون کونکو دپوليسو دا ادعا نه منى او وايى چې  دوى  د ملى اردو ، ملى پوليسو او اييتلافى ځواکونو  له خوا دشپى  له طرفه ددوى د کورنو  دتلاشى کولو 
د غندلو په موخه دا لاريون کړى وو او له دولت څخه غواړى  چې د  داډول بې سريو مخه ونيسى .لاريونکونکو ويل چې پرته له مخکينۍ خبرتيا د شپى له خوا د دوى کورونه کلابند،او د بامونو له لاري د خلکو کورونو ته پورته کيږى .د سيمې څو تنو اوسيدونکو وپتيله چې دوى به نن 
د خپلو وژل شويو کسانو جنازې کابل ته ليږدوى او له دولت څخه به وغواړى چې قاتلين يې محاکمه شى .دوى دا هم وايې چې خپلې روا غوښتنې به ولسمشر کرزى ته ورسوى . ",په ډزو کې يو شمير لاريون کونکى وژل شوى دى .
262,حقمل,"

د امريکا د ولسمشر مرستيال ديک چينى به په روانه اونۍ کې له افغانستان څخه ليدنه وکړى او ددوشنبې په روځ به د افغانستان د پارلمان په لومړۍ غونډه کې برخه واخلى او په دغه غوڼده کې به د امريکا استازيتوب وکړى . ويل شوى چې دى به له ولس مشر حامد کرزى سره هم خبرې اترى وکړى او روسته به پاکستان ، مصر سعودى عربستان او عمان ته هم لاړ شى .په افغانستان کې به دخپلې کتنې په ترځ کې د خپل هېواد د سرتيرو له پوځى اډو څخه هم ليدنه وکړى .  ",د امريکا د ولس مشر مرستيال کابل ته راځى .
263,حقمل,"
					    					    د حج او اوقافو وزارت له خوا په کابل کې د ښځو له پاره لومړنى 
جومات د کابل ښار د خيرخانى په سيمه کې پرانيستل شو .دا لومړنۍ
جومات دى  چې افغان ميرمنې به په جمه سره  په دغه جومات کې لمونځ ادا کوى . دغه جومات  د ٨٠٠ زرو افغانيو په لگښت جوړ شوى دى او د٤٠٠ لمونځ کونکو له پاره ځاى لرى . ",د ښځو له پاره لومړنۍ جومات پرانيستل شو.
264,,"
 
نوی ټاکل شوی افغان لومړی پارلمان به سبا نه بل ورځ دوشنبه، خپله لومړۍ غونډه وکړي او خپل کار به پیل کړي.
ویل کیږي چې دامریکې دمتحدو ایالاتو مرستیال ولسمشر ډیک چيني به کابل ته راشي او په دغه لومړۍ غونډه کې به برخه واخلي.
نوي پارلمان ته گڼ شمیر افغانان داسې انگیري چې گواکې له وخت تیرولو اودخپلو جیبونو له ډکولو پرته به نور څه له ځان سره ونه لېږدوي.
غلام نبي دکابل ښار اوسیدونکی وایي"" پارلمان به هم دحکومت په شان خپل جیبونه له ډالرو ډک کړي او دخوارانو په کیسه کې به نه وي""
احمدزی دخاکجبار اوسیدونکی بیا وایي"" مونږ اړتیا لرله چې پارلمان جوړ شي او داچې بل ورځ ته یې غونډه ده هرکلی یې کوو. حداقل مونږ خو ټاکلی دی""
خو سیاسي کتونکی او څېړونکی ولي الله شاهین بیا نوی پارلمان د قانون جوړونې او دټولنې دقانوني کیدو په لور یو سترگام بولي خو ولې بیا هم پدې اند دی چې پارلمان به نیمگړی وي.
شاهین بینوا ویبپاڼې ته وویل"" په پارلمان کې داسې غړي هم شته چې بېسواده دي چې طبیعي خبره ده نشي کولای په لویو موضوگانو کې رغنده رول ولري"".
نوی پارلمان ٢٤٩ غړي لري چې دتیرې سنبلې میاشتې په ټاکنو کې وړونکي وپیژندل شول چې دافغانستان له گوټ گوټه راغلي.
دپارلمان دلنډمهالې دارالنشاء وړاندې ویلي وه چې دپارلمان غړیو ته به دکور کرایه، لوړ معاش، ترانسپورتي او تیلیفوني اسانتیاوې به ورته برابرې کړي.
دا پداسې حال کې ده چې تیره ورځ دپارلمان ماڼۍ ته نیږدې یوه ځان وژونکي خپل ځان والوزاوه او دوه تنه عام وگړي يې ټپیان کړل. ",نوی پارلمان به د دوشنبې په ورځ لومړۍ غونډه وکړي.
265,حقمل,"
					    					    د افغانستان، پاکستان او امريکا هېوادونو د درى اړخيزه امنيتى کميسيون څوارلسمه غونډه پرون د يوې اعلاميې په خپرولو سره په کابل کې پاى ته ورسيده .په اعلاميه کې د افغانستان او پاکستان پر ګډو پولوکې د ډاډمن امنيت د رامنيځ ته کيدو په موخه د لا ډيرو او جدى همکاريو پر دوام ، په دې برخه کې د استخباراتى اطلاعاتو په راکړې ورکړې ، د ديپلوماتيکو اړيکو پر ټينګښت او دنړيوال ترهګرۍ په وړاندې په هر اړخيزه مبارزه باندې ټينګار شوى دى .په دغه غونډه کې د افغانستان لوى درستيز بسم الله د پاکستان د لوى درستيز مرستيال سليم حيات او په افغانستان کې د امريکايې فوځونو مشر تورن جنرال بيرى ګډون درلود . ددغه درى اړخيزه کميسون پنځلسمه غونډه به په راتلونکى مياشت کې په کابل کې جوړيږى . درى اړخيزه کميسيون دوه کاله وړاندى جوړ شوى دى . 					    ", درى اړخيزه امنيتي غونډه پاى ته ورسيده .
266,,"
 
دحتیځ زون دسرحدي لوا مشر حاجي ظاهر خپلې درنې او سپکې وسلې له نامسؤلو څخه دوسلو ټولو پروگرام یاډایاگ ته په خپله خوښه سپارلي.
دډایاگ پروگرام چارواکي وایي چې پدغو وسلو کې ٤٠٠ بکسه مرمۍ او ٤٩٠ دهاوان مرمۍ يې له نور درنو وسلو سره یوځای ورته سپارلي.
دډایاگ پروگرام له نامسؤلو وسلوالو څخه وسلې ټولوي چې سږ کال دجون په میاشت کې دولسمشر دمرستیال کریم خلیلي په مشرۍ پیل شو.  ",حاجي ظاهر دډایاگ پروگرام ته وسلې وسپارلې.
267,حقمل,"
					    					    د کوچيانو په استازيتوب سرور احمدزي په يو خبرى غونډه کې د پنجشنبې په ورځ  له دولت څخه  په ټول افغانستان کې د کوچيانو د
دقيقو سرشميرنې غوښتنه وکړه . ده کوچيان دټولنې يو محرم قشر وباله
او تينګار يې وکړ چې دولت بايد  دوى ته دهېواد په بيلا بيلو سيمو کې  داستوکنى ښارگوتى . روغتيايى  مرکزونه او ليليه ښونځۍ جوړې کړى  او د دوى د ځلميانو له پاره د د هېواد د زده کړو په لوړو موسساتو کې
 د زده کړې  لارې چارې برابرى شى .احمدزى وويل  چې کوچيان له پرمختيايى پروګرامونو څخه برخمن نه دى . ",د افغانستان کوچيان دقيقه سرشميرنه غواړي .
268, ځلمي مشال,"
 ځلمي مشال انسانان كم وو چي اوس خرو هم ترهګري ته لاس واچاوه، خبر راغلي چي د بدخشان په ولايت كي يو خر ترهګر د يوځانمرګي بريد په ترڅ كي د جي ټي زيډ يو موټر الوزولي، يو شمير كسان ټپيان شوي او د يو شمير دولتي ودانيو شيشي ماتي شويدي، د يوخر ترهګر لپاره يوه لويه لاسته راوړنه ده. خبري سرچينولا تصديق كړي نده چي ترهګر خر كورني خر وو كه بهرني او نه لا دا مالومه ده چي خر د القاعده رسمي غړيتوب درلود كه يواځي په رضا كارانو كي شامل وو، نه يواځي خبري سرچيني بلكي د هيواد ټول امنيتي ارګانونه هم پدي ندي بريالي شوي چي تراوسه د خر اصل ونسب، اوسني يا پخواني ادرس د تليفون كومه شميره اويا هم سياسي تړاو مالوم كړي، مالوميږي چي خر د خپل ټولي خرګري سره سره په ترهګري كي له پوره هوښيار توب نه كار اخستي او په دي بريالي شوي چي د ځانمرګي بريد نه وروسته هم خپل هويت پټ وساتي. دا خر په ترهګري كي تر ټولو هغو ترهګرو هوښيار وښوت چي تر ځانمرګي بريدونو وروسته يا يي ككري روغه پاتي وي او پري وپيژندل شي او يايي هم د جيب له كومي څنډي د اسلام آباد او يا پيښور كوم ادرس يا كومه د تليفون شميره لاس ته راشي، خپله هم رسوا شي او د نورو د رسوايي لامل هم شي. البته خروته يو شمير ډير سخت بد بين كسان چي په هيڅ توګه د خرو په عقلمندي يي باورنه راځي، هغوي پدي خبر هم باورنكوي، او وايي چي دا خر د خپل ډير خرتوب له امله د كوم ترهګر د شيطاني ذهن نه قرباني شوي، او هغه په دي توګه چي ترهګر دخپل ځان پرځاي د خر د سادګي نه په ګټي اخستني خر په منفجره موادو بار كړي او د ښار خوا ته يي ليږلي، خر د خپل خرتوب له مخي څه پوهيده چي څه پري بار دي، غنم او كه باروت. د خرهمدي خرتوب د جي ټي زيډ دموټر او ديوي وداني د شيشو په خوا كي د خرژوند هم واخيست او د نورو خرو د بدنامي سبب هم شو. تراوسه خره په دي خوشحاله وو چي ترهګر يواځي انسانانوكي دي خو دادي اوس خره هم دخپل خرتوب له مخي په ترهګري تورن شول. كه د خرو د عقلمندي په هكله د بد بينو كسانودا تيوري ومنوچي پورته ياد شوي خر ترهګر نه وو بلكي د خپل خرتوب قرباني شوي نو حكومت او امنيتي مقاماتو ته به ډيري ستونزي جوړي كړي. كه امنتي مقامات زما مشوره مني نو امر دي وكړي تردي وروسته كه خر په كومه ښاري سيمه كي وليدل شو، ليدلو سره سم دي ووژل شي، خو كيداي شي د حيواناتو د حقوقو انجمنونه دي كار سره مخالفت وكړي او ووايي خره خو څه انسانان ندي چي بايد په دومره بي رحمي د وژلو اجازه يي وركړل شي. نو يواځيني چاره چي پاتي كيږي هغه داده چي تردي وروسته هرڅوك چي غواړي خر وساتي نو بايد دخر دساتلو او چلولو لايسنس ترلاسه كړي، پرته لدي بايد ټول خره راجستر شي او هرخر يو نمبرپليټ ولري چي يو يي دمخه په غړي كي ځوړند وي اوبل يي شاته ترلكي ځوړند وي. نو بيا كه كوم خر ترهګر شي، اوپخپله غواړي ځان والوزوي او يا هم دخپل خرتوب له مخي خاونديي والوزوي نو مالوميږي به چي دا خر كوم خر وو؟					    ",ترهګر خر ( طنز )
